paraquestion,SQL,Header
Name the 20 questions for 8-04.,select 20 Questions where Date eq 8-04 ,"['Date', 'Cover model', 'Centerfold model', 'Interview subject', '20 Questions', 'Pictorials']"
Name the 20 questions for 8-04 :,select 20 Questions where Date eq 8-04 ,"['Date', 'Cover model', 'Centerfold model', 'Interview subject', '20 Questions', 'Pictorials']"
Name the open cup for 2010.,select Open Cup where Year eq 2010 ,"['Year', 'Division', 'League', 'Regular Season', 'Playoffs', 'Open Cup']"
Name the Open Cup for 2010,select Open Cup where Year eq 2010 ,"['Year', 'Division', 'League', 'Regular Season', 'Playoffs', 'Open Cup']"
WHAT ISSUE OF PLAYBOY WAS SHEPARD SMITH INTERVIEWED?,select Date where Interview subject eq Shepard Smith ,"['Date', 'Cover model', 'Centerfold model', 'Interview subject', '20 Questions', 'Pictorials']"
WHO WAS THE CENTERFOLD MODEL IN THE ISSUE WHERE JASON LEE THE 20 QUESTIONS ANSWERED?,select Centerfold model where 20 Questions eq Jason Lee ,"['Date', 'Cover model', 'Centerfold model', 'Interview subject', '20 Questions', 'Pictorials']"
HOW MANY MODELS WERE ON THE COVER OF THE ISSUE WHERE THE CENTERFOLD STEPHANIE LARIMORE WAS?,select COUNT(Cover model) where Centerfold model eq Stephanie Larimore ,"['Date', 'Cover model', 'Centerfold model', 'Interview subject', '20 Questions', 'Pictorials']"
WHO WAS THE INTERVIEW SUBJECT IN THE ISSUE WITH KARA MONACO ON THE COVER?,select Interview subject where Cover model eq Kara Monaco ,"['Date', 'Cover model', 'Centerfold model', 'Interview subject', '20 Questions', 'Pictorials']"
IN THE ISSUE WITH KARA MONACO ON THE COVER WHO WAS THE INTERVIEW SUBJECT?,select Interview subject where Cover model eq Kara Monaco ,"['Date', 'Cover model', 'Centerfold model', 'Interview subject', '20 Questions', 'Pictorials']"
HOW MANY TIMES LUDACRIS WAS THE INTERVIEW SUBJECT FOR THE 20 QUESTIONS COLUMN?,select COUNT(20 Questions) where Interview subject eq Ludacris ,"['Date', 'Cover model', 'Centerfold model', 'Interview subject', '20 Questions', 'Pictorials']"
"What is the arabic capital name, wher the english capital name is manama?",select Arabic capital name where English capital name eq Manama ,"['English country name', 'Arabic romanised country name', 'Arabic country name', 'English capital name', 'Arabic romanised capital name', 'Arabic capital name']"
"What is the arabic capital name, where the English capital name is manama?",select Arabic capital name where English capital name eq Manama ,"['English country name', 'Arabic romanised country name', 'Arabic country name', 'English capital name', 'Arabic romanised capital name', 'Arabic capital name']"
What is the arabic capital name where the english capital name is Beirut?,select Arabic capital name where English capital name eq Beirut ,"['English country name', 'Arabic romanised country name', 'Arabic country name', 'English capital name', 'Arabic romanised capital name', 'Arabic capital name']"
What is the arabic capital name where the English capital name is Beirut?,select Arabic capital name where English capital name eq Beirut ,"['English country name', 'Arabic romanised country name', 'Arabic country name', 'English capital name', 'Arabic romanised capital name', 'Arabic capital name']"
What is the Arabic capital name where the English capital name is Beirut?,select Arabic capital name where English capital name eq Beirut ,"['English country name', 'Arabic romanised country name', 'Arabic country name', 'English capital name', 'Arabic romanised capital name', 'Arabic capital name']"
What is the rank for the rating 4.4?,select Rank (Night) where Rating eq 4.4 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
What is the rank for rating 4.4?,select Rank (Night) where Rating eq 4.4 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
What is the rating where the rank is 48?,select Rating/Share (18-49) where Rank (Week) eq 48 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
What is the rating when the rank is 48?,select Rating/Share (18-49) where Rank (Week) eq 48 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
What is the total rank where the rank is 58?,select COUNT(Rank (Timeslot)) where Rank (Week) eq 58 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
What is the total rank where rank is 58?,select COUNT(Rank (Timeslot)) where Rank (Week) eq 58 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
What rank has viewers at 6.45?,select Rank (Week) where Viewers (millions) eq 6.45 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
"What rank has viewers at 6,45?",select Rank (Week) where Viewers (millions) eq 6.45 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
What is the total number of viewers where 9.38 is?,select COUNT(Rank (Timeslot)) where Viewers (millions) eq 9.38 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
What is the total number of rank where the viewer is 9.38?,select COUNT(Rank (Timeslot)) where Viewers (millions) eq 9.38 ,"['#', 'Episode', 'Rating', 'Share', 'Rating/Share (18-49)', 'Viewers (millions)', 'Rank (Timeslot)', 'Rank (Night)', 'Rank (Week)']"
Where is the service pattern sydenham then fast to the norwood junction?,select Destination where Service Pattern eq Sydenham then fast to Norwood Junction ,"['Platform', 'Frequency (per hour)', 'Destination', 'Service Pattern', 'Operator', 'Line']"
How many platforms have a southern opertator and the pattern is all stations via the Clapham junction?,select COUNT(Platform) where Operator eq Southern and Service Pattern eq All stations via Clapham Junction ,"['Platform', 'Frequency (per hour)', 'Destination', 'Service Pattern', 'Operator', 'Line']"
How many platforms have a southern opertator and the pattern is all stations via Clapham junction?,select COUNT(Platform) where Operator eq Southern and Service Pattern eq All stations via Clapham Junction ,"['Platform', 'Frequency (per hour)', 'Destination', 'Service Pattern', 'Operator', 'Line']"
What is the frequency when London Bridge is the destination?,select Frequency (per hour) where Destination eq London Bridge ,"['Platform', 'Frequency (per hour)', 'Destination', 'Service Pattern', 'Operator', 'Line']"
How many lines are there when London Bridge is the destination?,select COUNT(Line) where Destination eq London Bridge ,"['Platform', 'Frequency (per hour)', 'Destination', 'Service Pattern', 'Operator', 'Line']"
How many lines are there when the London Bridge is the destination?,select COUNT(Line) where Destination eq London Bridge ,"['Platform', 'Frequency (per hour)', 'Destination', 'Service Pattern', 'Operator', 'Line']"
What is the destination when the service pattern is sydenham then fast to norwood junction?,select Destination where Service Pattern eq Sydenham then fast to Norwood Junction ,"['Platform', 'Frequency (per hour)', 'Destination', 'Service Pattern', 'Operator', 'Line']"
What is the destination when the service pattern is sydenham then fast to the norwood junction?,select Destination where Service Pattern eq Sydenham then fast to Norwood Junction ,"['Platform', 'Frequency (per hour)', 'Destination', 'Service Pattern', 'Operator', 'Line']"
What was the playoff advance during the year 1998?,select Playoffs where Year eq 1998 ,"['Year', 'Division', 'League', 'Regular Season', 'Playoffs', 'Open Cup']"
What was the playoff advancement during the 1998 season?,select Playoffs where Year eq 1998 ,"['Year', 'Division', 'League', 'Regular Season', 'Playoffs', 'Open Cup']"
What was the open cup qualifying status during 2003?,select Open Cup where Year eq 2003 ,"['Year', 'Division', 'League', 'Regular Season', 'Playoffs', 'Open Cup']"
"During 2003, what was the open cup qualifying status?",select Open Cup where Year eq 2003 ,"['Year', 'Division', 'League', 'Regular Season', 'Playoffs', 'Open Cup']"
What is the most recent year where the team made it to the 2nd round of the Open Cup?,select MAX(Year) where Open Cup eq 2nd Round ,"['Year', 'Division', 'League', 'Regular Season', 'Playoffs', 'Open Cup']"
What is the most recent year in which the team made it to the 2nd round of the Open Cup?,select MAX(Year) where Open Cup eq 2nd Round ,"['Year', 'Division', 'League', 'Regular Season', 'Playoffs', 'Open Cup']"
Name the margin of victory when the number is 15.,select Margin of victory where No. eq 15 ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the margin of victory if the number is 15,select Margin of victory where No. eq 15 ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the number of numbers for Howard clark,select COUNT(No.) where Runner(s)-up eq Howard Clark ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the number of numbers for Howard Clark,select COUNT(No.) where Runner(s)-up eq Howard Clark ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the margin of victory when the algarve open de portugal tournament is,select Margin of victory where Tournament eq Algarve Open de Portugal ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the margin of victory when the tournament is open de portugal algarve.,select Margin of victory where Tournament eq Algarve Open de Portugal ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the margin of victory when tournament is open de portugal algarve.,select Margin of victory where Tournament eq Algarve Open de Portugal ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the tournament when the margin of victory is 3 strokes and the winning score is 71-66-70-67=274,select Tournament where Margin of victory eq 3 strokes and Winning score eq 71-66-70-67=274 ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the tournament when the margin of victory is 3 strokes and the winning score is 71-66-70-67 = 274,select Tournament where Margin of victory eq 3 strokes and Winning score eq 71-66-70-67=274 ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the tournament if the margin of victory is 3 strokes and the winning score is 71-66-70-67=274,select Tournament where Margin of victory eq 3 strokes and Winning score eq 71-66-70-67=274 ,"['No.', 'Date', 'Tournament', 'Winning score', 'To par', 'Margin of victory', 'Runner(s)-up']"
Name the most runs conceded.,select MAX(Runs Conceded) where ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
Name the wickets when overs are bowled is 9,select Wickets where Overs Bowled eq 9 ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
Name the wickets when the overs are bowled is 9,select Wickets where Overs Bowled eq 9 ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
Name the wickets when bowled overs is 9,select Wickets where Overs Bowled eq 9 ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
Name the maidens when e.r. 5.11,select MAX(Maidens) where E.R. eq 5.11 ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
Name the most maidens when e.r. 5.11.,select MAX(Maidens) where E.R. eq 5.11 ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
Name the least runs conceded for Brett Lee,select MIN(Runs Conceded) where Name eq Brett Lee ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
Name the least runs conceded for brett lee.,select MIN(Runs Conceded) where Name eq Brett Lee ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
How many runs were conceded when the earned runs were 4.96?,select Runs Conceded where E.R. eq 4.96 ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
How many runs were conceded when the earned runs was 4.96?,select Runs Conceded where E.R. eq 4.96 ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
How many players named Sanath Jayasuriya?,select COUNT(Runs Conceded) where Name eq Sanath Jayasuriya ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
How many players named Sanath jayasuriya?,select COUNT(Runs Conceded) where Name eq Sanath Jayasuriya ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
How many runs conceded for Chaminda Vaas?,select Runs Conceded where Name eq Chaminda Vaas ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
How many runs were conceded for Chaminda Vaas?,select Runs Conceded where Name eq Chaminda Vaas ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
How many runs conceded for Chaminda vaas?,select Runs Conceded where Name eq Chaminda Vaas ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
How many overs bowled for Muttiah muralitharan?,select COUNT(Overs Bowled) where Name eq Muttiah Muralitharan ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
What was the ER average for the player who conceded 368 runs?,select E.R. where Runs Conceded eq 368 ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
What was the average ER for the player who conceded 368 runs?,select E.R. where Runs Conceded eq 368 ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
What is the lowest number of wickets for Farveez Maharoof?,select MIN(Wickets) where Name eq Farveez Maharoof ,"['Name', 'Overs Bowled', 'Maidens', 'Runs Conceded', 'Wickets', 'Extras', 'E.R.']"
What is the air date when the story is listed as hugh leonard?,select Airdate where Story eq Hugh Leonard ,"['Episode', 'Title', 'Story', 'Adapted by', 'Director', 'Airdate', 'Exists?']"
who won the Kansas State Game on 11/26/1988,select Kansas State vs. where Last Meeting eq 11/26/1988 ,"['Kansas State vs.', 'Games played', 'Overall Record', 'Last 5 Meetings', 'Last 10 Meetings', 'Current Streak', 'Last Meeting']"
who won the kansas state game on 11/26/1988.,select Kansas State vs. where Last Meeting eq 11/26/1988 ,"['Kansas State vs.', 'Games played', 'Overall Record', 'Last 5 Meetings', 'Last 10 Meetings', 'Current Streak', 'Last Meeting']"
How many games have kansas state and depaul played against each other?,select COUNT(Games played) where Kansas State vs. eq DePaul ,"['Kansas State vs.', 'Games played', 'Overall Record', 'Last 5 Meetings', 'Last 10 Meetings', 'Current Streak', 'Last Meeting']"
How many games have kansas state and depaul played against each other,select COUNT(Games played) where Kansas State vs. eq DePaul ,"['Kansas State vs.', 'Games played', 'Overall Record', 'Last 5 Meetings', 'Last 10 Meetings', 'Current Streak', 'Last Meeting']"
What is their record if they played last on 12/5/1987,select Current Streak where Last Meeting eq 12/5/1987 ,"['Kansas State vs.', 'Games played', 'Overall Record', 'Last 5 Meetings', 'Last 10 Meetings', 'Current Streak', 'Last Meeting']"
What is their record if they played last on 12/5/1987?,select Current Streak where Last Meeting eq 12/5/1987 ,"['Kansas State vs.', 'Games played', 'Overall Record', 'Last 5 Meetings', 'Last 10 Meetings', 'Current Streak', 'Last Meeting']"
"If they played last on 12/5/1987, what is their record?",select Current Streak where Last Meeting eq 12/5/1987 ,"['Kansas State vs.', 'Games played', 'Overall Record', 'Last 5 Meetings', 'Last 10 Meetings', 'Current Streak', 'Last Meeting']"
"What number was ""reflections"" in the season?","select No. in season where Title eq ""Reflections"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
"What number was ""reflections"" during the season?","select No. in season where Title eq ""Reflections"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
Name the high points for march 7.,select High points where Date eq March 7 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the high points for March 7.,select High points where Date eq March 7 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the date for the sacramento,select Date where Team eq Sacramento ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the date for sacramento.,select Date where Team eq Sacramento ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the high rebounds for March 17.,select High rebounds where Date eq March 17 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the high rebounds for march 17.,select High rebounds where Date eq March 17 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the high rebounds for March 17,select High rebounds where Date eq March 17 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the location of attendance for philadelphia,select Location Attendance where Team eq Philadelphia ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the location of attendance for Philadelphia,select Location Attendance where Team eq Philadelphia ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the location of attendance for philadelphia.,select Location Attendance where Team eq Philadelphia ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Who scored the most assists in Game 59?,select High assists where Game eq 59 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
What was Boston's record against Boston?,select Record where Team eq Boston ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the winner of the poll for greg giraldo for pornography,select Poll winner where Advocate # 2 eq Greg Giraldo for Porn ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
Name the winner of the poll for greg giraldo for porn,select Poll winner where Advocate # 2 eq Greg Giraldo for Porn ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
Name the winner of the poll for greg giraldo for porno,select Poll winner where Advocate # 2 eq Greg Giraldo for Porn ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
"Name the number of advocate #1 that aired on April 2, 2008","select COUNT(Advocate # 1) where Original air date eq April 2, 2008 ","['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
"Name the winner of the poll for March 19th, 2008","select COUNT(Poll winner) where Original air date eq March 19, 2008 ","['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
"Name the winner of the poll for March 19, 2008","select COUNT(Poll winner) where Original air date eq March 19, 2008 ","['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
"Nominate the winner of the poll for March 19th, 2008","select COUNT(Poll winner) where Original air date eq March 19, 2008 ","['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
Name the air date for andy kindler for donald trump.,select Original air date where Advocate # 1 eq Andy Kindler for Donald Trump ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
Name the air date for andy kindler for Donald trump,select Original air date where Advocate # 1 eq Andy Kindler for Donald Trump ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
Name the # for youtube.,select # where Poll winner eq YouTube ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
# for youtube,select # where Poll winner eq YouTube ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
Name the advocate #1 for American idol,select Advocate # 1 where Root of All Evil eq American Idol ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
Name the #1 advocate for American idol,select Advocate # 1 where Root of All Evil eq American Idol ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
Name the advocate #1 for the American idol,select Advocate # 1 where Root of All Evil eq American Idol ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
"When steroids won the poll, who was #1 advocate?",select Advocate # 1 where Poll winner eq Steroids ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
"When steroids won the poll, who was the #1 advocate?",select Advocate # 1 where Poll winner eq Steroids ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
What are the original air dates when scientology is the winner of the poll?,select Original air date where Poll winner eq Scientology ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
What are the original air dates when scientology is the poll winner?,select Original air date where Poll winner eq Scientology ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
"When bloggers were the winner of the poll, who was the root of all evil?",select Root of All Evil where Poll winner eq Bloggers ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
"When bloggers was the winner of the poll, who was the root of all evil?",select Root of All Evil where Poll winner eq Bloggers ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
How many times did the drinking games win the poll?,select COUNT(#) where Poll winner eq Drinking Games ,"['#', 'Advocate # 1', 'Advocate # 2', 'Root of All Evil', 'Poll winner', 'Original air date']"
What date was broadcast an episode with a run time of 24:30?,select Broadcast date where Run time eq 24:30 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
What date was an episode broadcast with a run time of 24:30?,select Broadcast date where Run time eq 24:30 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
Which episode had a run time of 24:25?,select Episode where Run time eq 24:25 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
Who was the original artist for week number top 16 (8 women)?,select Original artist where Week # eq Top 16 (8 Women) ,"['Week #', 'Theme', 'Song choice', 'Original artist', 'Order #', 'Result']"
Who was the original artist for the week number top 16 (8 women)?,select Original artist where Week # eq Top 16 (8 Women) ,"['Week #', 'Theme', 'Song choice', 'Original artist', 'Order #', 'Result']"
Who was the original artist for week number 16 (8 women)?,select Original artist where Week # eq Top 16 (8 Women) ,"['Week #', 'Theme', 'Song choice', 'Original artist', 'Order #', 'Result']"
What was the order number where The Doors is the original artist?,select Order # where Original artist eq The Doors ,"['Week #', 'Theme', 'Song choice', 'Original artist', 'Order #', 'Result']"
What was the theme when The Beatles was the original artist?,select Theme where Original artist eq The Beatles ,"['Week #', 'Theme', 'Song choice', 'Original artist', 'Order #', 'Result']"
Who was the original artist when the theme was the 1980s?,select Original artist where Theme eq 1980s ,"['Week #', 'Theme', 'Song choice', 'Original artist', 'Order #', 'Result']"
Who was the original artist when order number 9 is?,select Original artist where Order # eq 9 ,"['Week #', 'Theme', 'Song choice', 'Original artist', 'Order #', 'Result']"
Which episode was N/A in Region 1,select Episodes where Region 1 eq N/A ,"['Series', 'Episodes', 'Series premiere', 'Series finale', 'Region 1', 'Region 2', 'Region 4']"
Which episode was N/A in region 1?,select Episodes where Region 1 eq N/A ,"['Series', 'Episodes', 'Series premiere', 'Series finale', 'Region 1', 'Region 2', 'Region 4']"
When was the series premiere on the pilot episode,select Series premiere where Series eq Pilot ,"['Series', 'Episodes', 'Series premiere', 'Series finale', 'Region 1', 'Region 2', 'Region 4']"
When was the series premiere on the pilot episode?,select Series premiere where Series eq Pilot ,"['Series', 'Episodes', 'Series premiere', 'Series finale', 'Region 1', 'Region 2', 'Region 4']"
What is the region 1 date for series 4?,select Region 1 where Series eq 4 ,"['Series', 'Episodes', 'Series premiere', 'Series finale', 'Region 1', 'Region 2', 'Region 4']"
What is the region 1 date for the series 4?,select Region 1 where Series eq 4 ,"['Series', 'Episodes', 'Series premiere', 'Series finale', 'Region 1', 'Region 2', 'Region 4']"
"How many episodes in the series that premieres february 5, 2012",select Episodes where Series premiere eq 5 February 2012 ,"['Series', 'Episodes', 'Series premiere', 'Series finale', 'Region 1', 'Region 2', 'Region 4']"
"How many episodes in the series that premieres on february 5, 2012",select Episodes where Series premiere eq 5 February 2012 ,"['Series', 'Episodes', 'Series premiere', 'Series finale', 'Region 1', 'Region 2', 'Region 4']"
What season began on 5 December 1953?,"select MAX(Season #) where Original air date eq December 5, 1953 ","['Series #', 'Season #', 'Title', 'Directed by:', 'Written by:', 'Original air date']"
What season started on 5 December 1953?,"select MAX(Season #) where Original air date eq December 5, 1953 ","['Series #', 'Season #', 'Title', 'Directed by:', 'Written by:', 'Original air date']"
What is the title of the first episode of the season that began on 27 February 1954?,"select Title where Original air date eq February 27, 1954 ","['Series #', 'Season #', 'Title', 'Directed by:', 'Written by:', 'Original air date']"
What is the title of the first episode of the season that began on 27 february 1954?,"select Title where Original air date eq February 27, 1954 ","['Series #', 'Season #', 'Title', 'Directed by:', 'Written by:', 'Original air date']"
"What is the title of the episode that aired on December 12, 1953?","select Title where Original air date eq December 12, 1953 ","['Series #', 'Season #', 'Title', 'Directed by:', 'Written by:', 'Original air date']"
"What is the title of the episode that aired on December 12th, 1953?","select Title where Original air date eq December 12, 1953 ","['Series #', 'Season #', 'Title', 'Directed by:', 'Written by:', 'Original air date']"
"How many episodes were aired on february 13, 1954?","select COUNT(Title) where Original air date eq February 13, 1954 ","['Series #', 'Season #', 'Title', 'Directed by:', 'Written by:', 'Original air date']"
Which titles were written by George Blair and directed by Jackson Gillis?,select Title where Directed by: eq George Blair and Written by: eq Jackson Gillis ,"['Series #', 'Season #', 'Title', 'Directed by:', 'Written by:', 'Original air date']"
What are all CFL teams where the pick number is 36?,select CFL Team where Pick # eq 36 ,"['Pick #', 'CFL Team', 'Player', 'Position', 'College']"
What are the positions in the College of Alberta?,select Position where College eq Alberta ,"['Pick #', 'CFL Team', 'Player', 'Position', 'College']"
What is the total number of CFL teams in the college Wilfrid Laurier?,select COUNT(CFL Team) where College eq Wilfrid Laurier ,"['Pick #', 'CFL Team', 'Player', 'Position', 'College']"
What is the total number of CFL teams in the Wilfrid Laurier College?,select COUNT(CFL Team) where College eq Wilfrid Laurier ,"['Pick #', 'CFL Team', 'Player', 'Position', 'College']"
What is the college for which Jeffrey Simmer plays?,select College where Player eq Jeffrey Simmer ,"['Pick #', 'CFL Team', 'Player', 'Position', 'College']"
Name the least matches for the year 2008,select MIN(Matches) where Year eq 2008 ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
Name the least matches for the 2008 year.,select MIN(Matches) where Year eq 2008 ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
Name the least matches for 2008 year,select MIN(Matches) where Year eq 2008 ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
Nominate the maximum wins for 68.75%,select MAX(Wins) where Success Rate eq 68.75% ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
Name the maximum wins for 68.75%.,select MAX(Wins) where Success Rate eq 68.75% ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
