paraquestion,SQL,Header
Who was the away team for the game in which the home team scored 13.11 (89)?,select Away team where Home team score eq 13.11 (89) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the size of the crowd for the game with Footscray as home team?,select AVG(Crowd) where Home team eq footscray ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the largest crowd for a game where Footscray is the home team?,select MAX(Crowd) where Home team eq footscray ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"What is the maximum number of draws when the diff is smaller than 186, points are fewer than 12 and games are played fewer than 6?",select MAX(Drawn) where Diff. gt 186 and Points gt 12 and Played gt 6 ,"['Club', 'Played', 'Lost', 'Drawn', 'Against', 'Diff.', 'Points']"
What is the average diff when the games played are more than 6?,select AVG(Diff.) where Played lt 6 ,"['Club', 'Played', 'Lost', 'Drawn', 'Against', 'Diff.', 'Points']"
What is the highest draw when more than 6 are played and the points against are 54?,select MAX(Drawn) where Against eq 54 and Played lt 6 ,"['Club', 'Played', 'Lost', 'Drawn', 'Against', 'Diff.', 'Points']"
What are the highest draws when more than 6 are played and the points against are 54?,select MAX(Drawn) where Against eq 54 and Played lt 6 ,"['Club', 'Played', 'Lost', 'Drawn', 'Against', 'Diff.', 'Points']"
What is the maximum number of points against when the team has more than 0 losses and plays less than 6 games?,select MAX(Against) where Lost lt 0 and Played gt 6 ,"['Club', 'Played', 'Lost', 'Drawn', 'Against', 'Diff.', 'Points']"
What is the number of games played for the team with 12 points and against a smaller than 52?,select AVG(Played) where Points eq 12 and Against gt 52 ,"['Club', 'Played', 'Lost', 'Drawn', 'Against', 'Diff.', 'Points']"
What is the number of games played for the team with 12 points and against a team smaller than 52?,select AVG(Played) where Points eq 12 and Against gt 52 ,"['Club', 'Played', 'Lost', 'Drawn', 'Against', 'Diff.', 'Points']"
Was the crowd size when the home team scored 10.10 (70)?,select Crowd where Home team score eq 10.10 (70) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Was the away team when the home team scored 10.10 (70)?,select Away team where Home team score eq 10.10 (70) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"What was the score of the away team when the crowd was larger than 16,500 and the home team scored 15.15 (105)?","select Away team score where Crowd lt 16,500 and Home team score eq 15.15 (105) ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"What was the score of the away team when the crowd was larger than 16,500 and the home team scored 15,15 (105)?","select Away team score where Crowd lt 16,500 and Home team score eq 15.15 (105) ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"What is the lowest average parish size with 47.2% adherents and 4,936 regular attendees?","select MIN(Average Parish Size) where % of adherents eq 47.2% and Regular Attendees lt 4,936 ","['Adherents', 'Regular Attendees', '% of adherents', 'Monasteries', 'Parishes', 'Average Parish Size']"
What is the average regular number of attendees of 79 parishes?,select AVG(Regular Attendees) where Parishes eq 79 ,"['Adherents', 'Regular Attendees', '% of adherents', 'Monasteries', 'Parishes', 'Average Parish Size']"
"What is the lowest number of monasteries with over 20 parishes, 210,864 regular attendees and over 799,776 adherents?","select MIN(Monasteries) where Parishes lt 20 and Regular Attendees eq 210,864 and Adherents lt 799,776 ","['Adherents', 'Regular Attendees', '% of adherents', 'Monasteries', 'Parishes', 'Average Parish Size']"
"What is the lowest number of monasteries with over 20 parishes, 210,864 regular attendeeds and over 799,776 adherents?","select MIN(Monasteries) where Parishes lt 20 and Regular Attendees eq 210,864 and Adherents lt 799,776 ","['Adherents', 'Regular Attendees', '% of adherents', 'Monasteries', 'Parishes', 'Average Parish Size']"
"What is the lowest number of monasteries with more than 20 parishes, 210,864 regular attendees and over 799,776 adherents?","select MIN(Monasteries) where Parishes lt 20 and Regular Attendees eq 210,864 and Adherents lt 799,776 ","['Adherents', 'Regular Attendees', '% of adherents', 'Monasteries', 'Parishes', 'Average Parish Size']"
Which Grand Prix has the circuit of Lille?,select Name where Circuit eq lille ,"['Name', 'Circuit', 'Date', 'Winning driver', 'Winning constructor', 'Report']"
Which winner of the Roussillon Grand Prix had an Alfa Romeo?,select Winning driver where Winning constructor eq alfa romeo and Name eq roussillon grand prix ,"['Name', 'Circuit', 'Date', 'Winning driver', 'Winning constructor', 'Report']"
Which constructor won the Roussillon Grand Prix?,select Winning constructor where Name eq roussillon grand prix ,"['Name', 'Circuit', 'Date', 'Winning driver', 'Winning constructor', 'Report']"
Which driver won the Rio de Janeiro Circuit?,select Winning driver where Circuit eq rio de janeiro ,"['Name', 'Circuit', 'Date', 'Winning driver', 'Winning constructor', 'Report']"
Which driver won the Circuit of Rio de Janeiro?,select Winning driver where Circuit eq rio de janeiro ,"['Name', 'Circuit', 'Date', 'Winning driver', 'Winning constructor', 'Report']"
"Who was the home team for the Essendon away team with attendance of over 13,500?","select Home team score where Crowd lt 13,500 and Away team eq essendon ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What day did the VFL MCG pay?,select Date where Venue eq mcg ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"What was attendance on November 4, 1973?","select Attendance where Date eq november 4, 1973 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What was the attendance on November 4, 1973?","select Attendance where Date eq november 4, 1973 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is the number of laps with a constructor of Renault and a driver of Jacques Villeneuve?,select Laps where Constructor eq renault and Driver eq jacques villeneuve ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What is the number of laps with a constructor of Renault and a driver of jacques villeneuve?,select Laps where Constructor eq renault and Driver eq jacques villeneuve ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What is the time/retained for grid 3?,select Time/Retired where Grid eq 3 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What is the time/retained for grid 8?,select Time/Retired where Grid eq 8 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
"What is the time/retired for a grid larger than 11, laps larger than 41 and nick heidfeld?",select Time/Retired where Grid lt 11 and Laps lt 41 and Driver eq nick heidfeld ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
"Who was the driver with less than 53 laps, a grid larger than 17 and a time/retired of spin?",select Driver where Laps gt 53 and Grid lt 17 and Time/Retired eq spin ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
"Who was the driver with less than 53 laps, grid larger than 17 and a time/retired of spin?",select Driver where Laps gt 53 and Grid lt 17 and Time/Retired eq spin ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
"Who won $98,860?","select Driver where Winnings eq $98,860 ","['Driver', 'Car #', 'Make', 'Points', 'Laps', 'Winnings']"
What team is travelling to Hawthorn to play?,select Away team where Home team eq hawthorn ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What team is traveling to Hawthorn to play?,select Away team where Home team eq hawthorn ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the smallest crowd at the Victoria Park venue?,select MIN(Crowd) where Venue eq victoria park ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the score given by the home team Geelong?,select Home team score where Home team eq geelong ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the score given by home team Geelong?,select Home team score where Home team eq geelong ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the largest crowd at the arden street oval?,select MAX(Crowd) where Venue eq arden street oval ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the score of the home side at the western oval?,select Home team score where Venue eq western oval ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the score of the home side at the Western Oval?,select Home team score where Venue eq western oval ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the venue in the state of Connecticut?,select Venue where State eq connecticut ,"['Region', 'Host', 'Venue', 'City', 'State']"
What is the venue in the city of Durham?,select Venue where City eq durham ,"['Region', 'Host', 'Venue', 'City', 'State']"
In which state is the Thomas Assembly Center located?,select State where Venue eq thomas assembly center ,"['Region', 'Host', 'Venue', 'City', 'State']"
What venue is located in Indiana and is hosted at Purdue University?,select Venue where State eq indiana and Host eq purdue university ,"['Region', 'Host', 'Venue', 'City', 'State']"
What city is in Oklahoma?,select City where State eq oklahoma ,"['Region', 'Host', 'Venue', 'City', 'State']"
In what city is United Spirit Arena located?,select City where Venue eq united spirit arena ,"['Region', 'Host', 'Venue', 'City', 'State']"
In which city is the United Spirit Arena located?,select City where Venue eq united spirit arena ,"['Region', 'Host', 'Venue', 'City', 'State']"
What was the result when they had their Bye Week?,select Result where Date eq bye ,"['Week', 'Date', 'Opponent', 'Result', 'TV Time', 'Attendance']"
"What was the attendance of the game of the Browns on September 7, 1953?","select Attendance where Date eq september 7, 1953 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What was the attendance at the game of the Browns on September 7, 1953?","select Attendance where Date eq september 7, 1953 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What was the attendance of the game of the Browns on September 7th, 1953?","select Attendance where Date eq september 7, 1953 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"When was the Browns game that over 36,796 attended?","select Date where Attendance lt 36,796 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"When was the Browns game attended by over 36,796?","select Date where Attendance lt 36,796 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"When was the game of the Browns that over 36,796 attended?","select Date where Attendance lt 36,796 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What young rider classification has a stage of 18?,select Young rider classification where Stage eq 18 ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Young rider classification', 'Team classification']"
What Young Rider classification has a stage of 18?,select Young rider classification where Stage eq 18 ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Young rider classification', 'Team classification']"
"Who has a team classification of la vie claire, a stage of 20, a general classification of greg lemond?",select Winner where Team classification eq la vie claire and General classification eq greg lemond and Stage eq 20 ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Young rider classification', 'Team classification']"
What is the classification with a team classification of la vie claire and a stage of 12?,select General classification where Team classification eq la vie claire and Stage eq 12 ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Young rider classification', 'Team classification']"
What is the classification with a team classification of La vie claire and a stage of 12?,select General classification where Team classification eq la vie claire and Stage eq 12 ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Young rider classification', 'Team classification']"
What is the general classification of guido bontempi when he has a stage of 6?,select General classification where Winner eq guido bontempi and Stage eq 6 ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Young rider classification', 'Team classification']"
What is the team classification of Ludo Peeters?,select Team classification where Winner eq ludo peeters ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Young rider classification', 'Team classification']"
What is Ludo Peeters team classification?,select Team classification where Winner eq ludo peeters ,"['Stage', 'Winner', 'General classification', 'Points classification', 'Young rider classification', 'Team classification']"
What was the date of the game when the home team scored 17.14 (116)?,select Date where Home team score eq 17.14 (116) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"Who was the away team at the game where Footscray was the home team and the crowd was bigger than 20,200?","select Away team where Crowd lt 20,200 and Home team eq footscray ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which date had less than 3 goals and resulted in (w) 2-0?,select Date where Goals gt 3 and Result eq (w) 2-0 ,"['Date', 'Venue', 'Opposition', 'Att.', 'Result', 'Goals']"
Which home team scored 13.11 (89) points?,select Home team where Home team score eq 13.11 (89) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"When an away team scored 11.17 (83), which venue were they playing?",select Venue where Away team score eq 11.17 (83) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
On what date was a match held at the MCG?,select Date where Venue eq mcg ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the average crowd size when Fitzroy are the away team?,select AVG(Crowd) where Away team eq fitzroy ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is Footscray's away team score?,select Away team score where Home team eq footscray ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the away team score of Footscray?,select Away team score where Home team eq footscray ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the record of the opponent of Jeremija Sanders?,select Record where Opponent eq jeremija sanders ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
"What is the average number of tries that has a start larger than 32, is a player of Seremaia Bai that also has a conversion score larger than 47?",select AVG(Tries) where Start lt 32 and Player eq seremaia bai and Conv lt 47 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
"What is the average number of tries that has a start larger than 32, is a seremaia bai player that also has a conversion score larger than 47?",select AVG(Tries) where Start lt 32 and Player eq seremaia bai and Conv lt 47 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
"For the player fero lasagavibau, who has the lowest start?",select MIN(Start) where Player eq fero lasagavibau ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
Who was the opponent when Raphael was 4-0,select Opponent where Record eq 4-0 ,"['Res.', 'Record', 'Opponent', 'Method', 'Round', 'Time', 'Location']"
What was the average round when he had a record of 3-0?,select AVG(Round) where Record eq 3-0 ,"['Res.', 'Record', 'Opponent', 'Method', 'Round', 'Time', 'Location']"
What was the place when he had a 2-0 record?,select Location where Record eq 2-0 ,"['Res.', 'Record', 'Opponent', 'Method', 'Round', 'Time', 'Location']"
What was the result when he went 1 round against Jeremy Beck?,select Res. where Round eq 1 and Opponent eq jeremy beck ,"['Res.', 'Record', 'Opponent', 'Method', 'Round', 'Time', 'Location']"
What was the result of the game in Halifax?,select Result where City eq halifax ,"['Date', 'Result', 'Score', 'Stadium', 'City', 'Crowd']"
Was the result of the game in Halifax?,select Result where City eq halifax ,"['Date', 'Result', 'Score', 'Stadium', 'City', 'Crowd']"
What stadium is in Halifax?,select Stadium where City eq halifax ,"['Date', 'Result', 'Score', 'Stadium', 'City', 'Crowd']"
What day did they play in Salford?,select Date where City eq salford ,"['Date', 'Result', 'Score', 'Stadium', 'City', 'Crowd']"
"What was the earliest week that the team played the chicago cardinals in front of less than 25,312?","select MIN(Week) where Opponent eq chicago cardinals and Attendance gt 25,312 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What team did the Brows play against a crowd larger than 55,096 on October 20, 1963?","select Opponent where Attendance lt 55,096 and Date eq october 20, 1963 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What was the attendance during the match of week 1?,select Attendance where Week eq 1 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What week was the match on November 10, 1963?","select AVG(Week) where Date eq november 10, 1963 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"During which week was the match on November 10, 1963?","select AVG(Week) where Date eq november 10, 1963 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What was the result of the match on 1 December 1963?,"select Result where Date eq december 1, 1963 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"When a crowd larger than 23,135 watched an away team score 3.8 (26)?","select Date where Crowd lt 23,135 and Away team score eq 3.8 (26) ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the away team score against a home team with 5.12 (42)?,select Away team score where Home team score eq 5.12 (42) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the away team's score against a home team with 5.12 (42)?,select Away team score where Home team score eq 5.12 (42) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What day is Hawthorn the away side?,select Date where Away team eq hawthorn ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What day is hawthorn on the away side?,select Date where Away team eq hawthorn ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the average crowd size for games with North melbourne as the away side?,select AVG(Crowd) where Away team eq north melbourne ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How many forms have fewer than 18 pages?,select COUNT(Form) where Pages gt 18 ,"['Organization Name', 'State', 'Year', 'Total Assets', 'Form', 'Pages']"
"What is the sum of forms with more than 17 pages and a total of $1,801,154?","select SUM(Form) where Pages lt 17 and Total Assets eq $1,801,154 ","['Organization Name', 'State', 'Year', 'Total Assets', 'Form', 'Pages']"
"What is the sum of forms with a total of more than 17 pages and a total of $1,801,154?","select SUM(Form) where Pages lt 17 and Total Assets eq $1,801,154 ","['Organization Name', 'State', 'Year', 'Total Assets', 'Form', 'Pages']"
What venue hosted South Melbourne?,select Venue where Away team eq south melbourne ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the score of the Away team that played against Richmond?,select Away team score where Home team eq richmond ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the score of the away team that played against Richmond?,select Away team score where Home team eq richmond ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the result of week 6?,select Result where Week eq 6 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
How many goals did sture mrtensson score?,select goals where name eq sture mårtensson ,"['name', 'pos.', 'caps', 'goals', 'club']"
How many goals did Sture Mrtensson score?,select goals where name eq sture mårtensson ,"['name', 'pos.', 'caps', 'goals', 'club']"
How many goals for the player with 2 caps at Degerfors if?,select goals where caps eq 2 and club eq degerfors if ,"['name', 'pos.', 'caps', 'goals', 'club']"
What catalogue came out after 2000?,select Catalog where Year lt 2000 ,"['Region', 'Year', 'Label', 'Format', 'Catalog']"
What is the name of the player who began playing for the LA Lakers in 1974?,select Player where From eq 1974 ,"['Player', 'Nationality', 'Position', 'From', 'School/Country']"
What is the name of the player who started playing for the LA Lakers in 1974?,select Player where From eq 1974 ,"['Player', 'Nationality', 'Position', 'From', 'School/Country']"
What was attendance on week 7?,select Attendance where Week eq 7 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
Which opponent did they have a bye result against before week 14?,select Opponent where Result eq bye and Week gt 14 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
Which average crowd has a home team score of 11.15 (81)?,select AVG(Crowd) where Home team score eq 11.15 (81) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which home team has an away team of Fitzroy?,select Home team where Away team eq fitzroy ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which home team has an away team of fitzroy?,select Home team where Away team eq fitzroy ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which team has a score of 9.12 (66)?,select Away team where Away team score eq 9.12 (66) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
At which venue did the away team score 10.10 (70)?,select Venue where Away team score eq 10.10 (70) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was Richmond's score as a home team?,select Home team score where Home team eq richmond ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What venue played Essendon as the away team?,select Venue where Away team eq essendon ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Who was the opponent when Richmond played as home team?,select Away team where Home team eq richmond ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the attendance at the game at Kardinia Park?,select Crowd where Venue eq kardinia park ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the score of the team North Melbourne played at the Arden Street Oval?,select Away team score where Home team eq north melbourne ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What date did the game at the Arden Street Oval take place?,select Date where Venue eq arden street oval ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What date did the game take place at the Arden Street Oval?,select Date where Venue eq arden street oval ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"What is the game date with 36,766 fans?","select Date where Crowd lt 36,766 ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"What is the crowd size of the game where the away team scored 8,15 (63)?",select SUM(Crowd) where Away team score eq 8.15 (63) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which higher secondary school listing has the lowest total and an aid amount larger than 14?,select MIN(Total) where Institution eq higher secondary school and Aided lt 14 ,"['Institution', 'Government', 'Aided', 'Unaided', 'Total']"
"Which institution has a total smaller than 13, a government amount of 1 and an aid amount of 0?",select Institution where Total gt 13 and Government eq 1 and Aided eq 0 ,"['Institution', 'Government', 'Aided', 'Unaided', 'Total']"
"Which institution has a total of less than 13, a government amount of 1 and an aid amount of 0?",select Institution where Total gt 13 and Government eq 1 and Aided eq 0 ,"['Institution', 'Government', 'Aided', 'Unaided', 'Total']"
Which IATA is affiliated with China and an ICAO of ZSPD?,select IATA where Country eq china and ICAO eq zspd ,"['City', 'Country', 'IATA', 'ICAO', 'Airport']"
Which airport is associated to Macau?,select Airport where City eq macau ,"['City', 'Country', 'IATA', 'ICAO', 'Airport']"
What is IATA for Nanjing?,select IATA where City eq nanjing ,"['City', 'Country', 'IATA', 'ICAO', 'Airport']"
Which airport has an ICAO of the RCKH?,select Airport where ICAO eq rckh ,"['City', 'Country', 'IATA', 'ICAO', 'Airport']"
Which airport has an IATA TYN?,select Airport where IATA eq tyn ,"['City', 'Country', 'IATA', 'ICAO', 'Airport']"
Which country contains Shanghai Pudong International Airport?,select Country where Airport eq shanghai pudong international airport ,"['City', 'Country', 'IATA', 'ICAO', 'Airport']"
Which country contains the Shanghai Pudong International Airport?,select Country where Airport eq shanghai pudong international airport ,"['City', 'Country', 'IATA', 'ICAO', 'Airport']"
What was Footscray's score when it played as a home team?,select Home team score where Home team eq footscray ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Was Hawthorn's score as the away team?,select Away team score where Away team eq hawthorn ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the outcome against the opponent in the final Carlos Kirmayr?,select Outcome where Opponent in the final eq carlos kirmayr ,"['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
What was the result against the opponent in the final Carlos Kirmayr?,select Outcome where Opponent in the final eq carlos kirmayr ,"['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
What was the score in the final against the opponent Manuel Orantes in the final before 1978?,select Score in the final where Date gt 1978 and Opponent in the final eq manuel orantes ,"['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
What was the score in the final against the opponent in the final Manuel Orantes before 1978?,select Score in the final where Date gt 1978 and Opponent in the final eq manuel orantes ,"['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
What was the score in the final against opponent Manuel Orantes in the final before 1978?,select Score in the final where Date gt 1978 and Opponent in the final eq manuel orantes ,"['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
"Where was the championship against the opponent in the final Ivan Lendl, on a surface of clay with an outcome of runner-up?",select Championship where Outcome eq runner-up and Surface eq clay and Opponent in the final eq ivan lendl ,"['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
Where was the championship against the opponent Ivan Lendl in the final on a surface of clay with an outcome of runner-up?,select Championship where Outcome eq runner-up and Surface eq clay and Opponent in the final eq ivan lendl ,"['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
"Where was the championship against the opponent in the final Ivan Lendl, on a surface of clay, with an outcome of runner-up?",select Championship where Outcome eq runner-up and Surface eq clay and Opponent in the final eq ivan lendl ,"['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
"What is the earliest date on a surface of clay in a championship in Linz, Austria?","select MIN(Date) where Surface eq clay and Championship eq linz, austria ","['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
"What is the earliest date on a clay surface in a championship in Linz, Austria?","select MIN(Date) where Surface eq clay and Championship eq linz, austria ","['Outcome', 'Date', 'Championship', 'Surface', 'Opponent in the final', 'Score in the final']"
Who plays the sport of athletics?,select Sportsperson where Sport eq athletics ,"['Year', 'Sportsperson', 'Nation of birth', 'Team', 'Competition , federation , or league', 'Sport']"
Who plays the sport of the athletics?,select Sportsperson where Sport eq athletics ,"['Year', 'Sportsperson', 'Nation of birth', 'Team', 'Competition , federation , or league', 'Sport']"
What team has a year of 2008 listed?,select Team where Year eq 2008 ,"['Year', 'Sportsperson', 'Nation of birth', 'Team', 'Competition , federation , or league', 'Sport']"
What team has a 2008 year listed?,select Team where Year eq 2008 ,"['Year', 'Sportsperson', 'Nation of birth', 'Team', 'Competition , federation , or league', 'Sport']"
In what venue was the game played when the away team was fitzroy?,select Venue where Away team eq fitzroy ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What venue was the game played when the away team was fitzroy?,select Venue where Away team eq fitzroy ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Was the number of people in the crowd when the away team scored 10.14 (74)?,select COUNT(Crowd) where Away team score eq 10.14 (74) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What scored the away team when the home team scored 14.15 (99)?,select Away team score where Home team score eq 14.15 (99) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the film type for the Sanctuary movie?,select Type where Name eq sanctuary ,"['Name', 'Type', 'Planned Release', 'CC License', 'Sources available', 'Open Source Movie']"
What different types are there with a CC license of by-nc-sa 2.5?,select Type where CC License eq by-nc-sa 2.5 ,"['Name', 'Type', 'Planned Release', 'CC License', 'Sources available', 'Open Source Movie']"
What are the open source films with planned releases in 2013?,select Open Source Movie where Planned Release eq 2013 ,"['Name', 'Type', 'Planned Release', 'CC License', 'Sources available', 'Open Source Movie']"
What was the lowest rank by the average of a couple who had an average of 23 and a total of 115?,select MIN(Rank by average) where Average eq 23 and Total eq 115 ,"['Rank by average', 'Place', 'Couple', 'Total', 'Number of dances', 'Average']"
What is the colonization date for Michigan?,select Colonized where State eq michigan ,"['Chapter', 'Colonized', 'Chartered', 'School', 'State', 'Status', 'Charter Range']"
What is the colonized year for the 1958 chartered year?,select Colonized where Chartered eq 1958 ,"['Chapter', 'Colonized', 'Chartered', 'School', 'State', 'Status', 'Charter Range']"
When was Shippensburg University Colonized?,select Colonized where School eq shippensburg university ,"['Chapter', 'Colonized', 'Chartered', 'School', 'State', 'Status', 'Charter Range']"
