paraquestion,SQL,Header
What is 2012-13 when dnp is 2011-12 and event is autumn gold?,select 2012–13 where 2011–12 eq dnp and Event eq autumn gold ,"['Event', '2006–07', '2009–10', '2010–11', '2011–12', '2012–13']"
What is 2012-13 when 2011-12 is dnp and event is autumn gold?,select 2012–13 where 2011–12 eq dnp and Event eq autumn gold ,"['Event', '2006–07', '2009–10', '2010–11', '2011–12', '2012–13']"
What is 2012-13 when 2011-12 dnp and event is autumn gold?,select 2012–13 where 2011–12 eq dnp and Event eq autumn gold ,"['Event', '2006–07', '2009–10', '2010–11', '2011–12', '2012–13']"
What is 2012-13 when 2011-12 is dnp and 2006-07 is dnp and 2010-11 is q?,select 2012–13 where 2011–12 eq dnp and 2006–07 eq dnp and 2010–11 eq q ,"['Event', '2006–07', '2009–10', '2010–11', '2011–12', '2012–13']"
What is 2012-13 when dnp is 2011-12 and dnp is 2006-07 and q is 2010-11?,select 2012–13 where 2011–12 eq dnp and 2006–07 eq dnp and 2010–11 eq q ,"['Event', '2006–07', '2009–10', '2010–11', '2011–12', '2012–13']"
What is the sum of the wkts when the ovrs were bigger than 2 and the econ was bigger than 7.84?,select SUM(Wkts) where Ovrs lt 2 and Econ lt 7.84 ,"['Player', 'Wkts', 'Runs', 'Econ', 'Ovrs']"
What is the sum of the wkts when the ovrs were bigger than 2 and econ was bigger than 7.84?,select SUM(Wkts) where Ovrs lt 2 and Econ lt 7.84 ,"['Player', 'Wkts', 'Runs', 'Econ', 'Ovrs']"
What is the sum of the runs when the wkts were bigger than 0 and the ovrs were smaller than 2?,select SUM(Runs) where Ovrs gt 2 and Wkts lt 0 ,"['Player', 'Wkts', 'Runs', 'Econ', 'Ovrs']"
What is the sum of the runs when the wkts were larger than 0 and the ovrs were smaller than 2?,select SUM(Runs) where Ovrs gt 2 and Wkts lt 0 ,"['Player', 'Wkts', 'Runs', 'Econ', 'Ovrs']"
What are the highest wkts for james hopes who had less than 26 runs and more than 2 ovrs?,select MAX(Wkts) where Runs gt 26 and Player eq james hopes and Ovrs lt 2 ,"['Player', 'Wkts', 'Runs', 'Econ', 'Ovrs']"
"What is the average sales in billions of the company headquartered in France with assets of more than 2,539.1 billion?","select AVG(Sales (billion $)) where Headquarters eq france and Assets (billion $) lt 2,539.1 ","['Rank', 'Company', 'Headquarters', 'Industry', 'Sales (billion $)', 'Profits (billion $)', 'Assets (billion $)', 'Market Value (billion $)']"
"What is the average sales in billions of the company headquartered in France with more than 2,539.1 billion assets?","select AVG(Sales (billion $)) where Headquarters eq france and Assets (billion $) lt 2,539.1 ","['Rank', 'Company', 'Headquarters', 'Industry', 'Sales (billion $)', 'Profits (billion $)', 'Assets (billion $)', 'Market Value (billion $)']"
"What is the average sales in billions of Walmart, which has more than 15.7 billion in profits?",select AVG(Sales (billion $)) where Company eq walmart and Profits (billion $) lt 15.7 ,"['Rank', 'Company', 'Headquarters', 'Industry', 'Sales (billion $)', 'Profits (billion $)', 'Assets (billion $)', 'Market Value (billion $)']"
What is the rider if the grid is 21?,select Rider where Grid eq 21 ,"['Rider', 'Manufacturer', 'Laps', 'Time/Retired', 'Grid']"
What are the average laps when the manufacturer is yamaha and the rider is garry mccoy and the grid is smaller than 4?,select AVG(Laps) where Manufacturer eq yamaha and Rider eq garry mccoy and Grid gt 4 ,"['Rider', 'Manufacturer', 'Laps', 'Time/Retired', 'Grid']"
What is the average laps when the manufacturer is yamaha and the rider is garry mccoy and the grid is smaller than 4?,select AVG(Laps) where Manufacturer eq yamaha and Rider eq garry mccoy and Grid gt 4 ,"['Rider', 'Manufacturer', 'Laps', 'Time/Retired', 'Grid']"
"What are the lowest laps for rider andrew pitt, with a grid smaller than 18?",select MIN(Laps) where Rider eq andrew pitt and Grid gt 18 ,"['Rider', 'Manufacturer', 'Laps', 'Time/Retired', 'Grid']"
What are the lowest laps for rider andrew pitt with a grid smaller than 18?,select MIN(Laps) where Rider eq andrew pitt and Grid gt 18 ,"['Rider', 'Manufacturer', 'Laps', 'Time/Retired', 'Grid']"
What is the lowest laps that has a manufacturer of yamaha and a time/retired of +1:08.312 and a grid less than 20?,select MIN(Laps) where Manufacturer eq yamaha and Time/Retired eq +1:08.312 and Grid gt 20 ,"['Rider', 'Manufacturer', 'Laps', 'Time/Retired', 'Grid']"
What is the lowest lap that has a manufacturer of yamaha and a time/retired of +1:08.312 and a grid less than 20?,select MIN(Laps) where Manufacturer eq yamaha and Time/Retired eq +1:08.312 and Grid gt 20 ,"['Rider', 'Manufacturer', 'Laps', 'Time/Retired', 'Grid']"
What event had a tko (punches) method and jason macdonald as opponent?,select Event where Method eq tko (punches) and Opponent eq jason macdonald ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Location']"
What is the opponent with a method of decision (unanimous) after round number 1?,select Opponent where Round lt 1 and Method eq decision (unanimous) ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Location']"
Who is the partnership that had the opponents of Marcelo Melo André Sá?,select Partnering where Opponents in final eq marcelo melo andré sá ,"['Date', 'Tournament', 'Surface', 'Partnering', 'Opponents in final', 'Score in final']"
"What date was the score 6–7(9), 6–2 (10–7)?","select Date where Score in final eq 6–7(9), 6–2, (10–7) ","['Date', 'Tournament', 'Surface', 'Partnering', 'Opponents in final', 'Score in final']"
"What is the lowest value for Sydney when Perth is less than 169,000 and when NIGHTLY RANK is less than 5?","select MIN(Sydney) where Perth gt 169,000 and NIGHTLY RANK gt 5 ","['Episode number Production number', 'Title', 'Sydney', 'Melbourne', 'Brisbane', 'Adelaide', 'Perth', 'TOTAL', 'WEEKLY RANK', 'NIGHTLY RANK']"
"What is the lowest value for Sydney, when Perth is less than 169,000 and when NIGHTLY RANK is less than 5?","select MIN(Sydney) where Perth gt 169,000 and NIGHTLY RANK gt 5 ","['Episode number Production number', 'Title', 'Sydney', 'Melbourne', 'Brisbane', 'Adelaide', 'Perth', 'TOTAL', 'WEEKLY RANK', 'NIGHTLY RANK']"
"What is the lowest value for Sydney when WEEKLY RANK is less than 8 and when Brisbane is greater than 252,000?","select MIN(Sydney) where WEEKLY RANK gt 8 and Brisbane lt 252,000 ","['Episode number Production number', 'Title', 'Sydney', 'Melbourne', 'Brisbane', 'Adelaide', 'Perth', 'TOTAL', 'WEEKLY RANK', 'NIGHTLY RANK']"
"What is the lowest value for Sydney when WEEKLY RANK is less than 8 and Brisbane is greater than 252,000?","select MIN(Sydney) where WEEKLY RANK gt 8 and Brisbane lt 252,000 ","['Episode number Production number', 'Title', 'Sydney', 'Melbourne', 'Brisbane', 'Adelaide', 'Perth', 'TOTAL', 'WEEKLY RANK', 'NIGHTLY RANK']"
"What is the sum of the values for Melbourne when Episode Number Production Number is 19 2-06 and Sydney is less than 389,000?","select SUM(Melbourne) where Episode number Production number eq 19 2-06 and Sydney gt 389,000 ","['Episode number Production number', 'Title', 'Sydney', 'Melbourne', 'Brisbane', 'Adelaide', 'Perth', 'TOTAL', 'WEEKLY RANK', 'NIGHTLY RANK']"
"What is the sum of the values for Melbourne when Episode Number Production Number is 19 2-06 and when Sydney is less than 389,000?","select SUM(Melbourne) where Episode number Production number eq 19 2-06 and Sydney gt 389,000 ","['Episode number Production number', 'Title', 'Sydney', 'Melbourne', 'Brisbane', 'Adelaide', 'Perth', 'TOTAL', 'WEEKLY RANK', 'NIGHTLY RANK']"
"What is the lowest value for Perth when Melbourne is greater than 461,000 and Sydney is less than 430,000?","select MIN(Perth) where Melbourne lt 461,000 and Sydney gt 430,000 ","['Episode number Production number', 'Title', 'Sydney', 'Melbourne', 'Brisbane', 'Adelaide', 'Perth', 'TOTAL', 'WEEKLY RANK', 'NIGHTLY RANK']"
"What is the lowest value for Perth, when Melbourne is greater than 461,000 and Sydney is less than 430,000?","select MIN(Perth) where Melbourne lt 461,000 and Sydney gt 430,000 ","['Episode number Production number', 'Title', 'Sydney', 'Melbourne', 'Brisbane', 'Adelaide', 'Perth', 'TOTAL', 'WEEKLY RANK', 'NIGHTLY RANK']"
How many rounds had a time of 5:00 in UFC 155?,select COUNT(Round) where Time eq 5:00 and Event eq ufc 155 ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
Which event had a time of 2:34,select Event where Time eq 2:34 ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
Who was the opponent in the bout that led to a victory in a time of 1:21?,select Opponent where Res. eq win and Time eq 1:21 ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
What is the resolution method for the fight against akihiro gono?,select Method where Opponent eq akihiro gono ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
What is the average number of rounds Lance Gibson fought when his record was 1-1?,select AVG(Round) where Record eq 1-1 ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
What is the country of the player with a score of 69-71-66=206?,select Country where Score eq 69-71-66=206 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
What is the country of the player with a score of 69-71-66 = 206?,select Country where Score eq 69-71-66=206 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
What is the place of the player from Scotland?,select Place where Country eq scotland ,"['Place', 'Player', 'Country', 'Score', 'To par']"
What is the position of the player from Scotland?,select Place where Country eq scotland ,"['Place', 'Player', 'Country', 'Score', 'To par']"
What is Steve Lowery's place?,select Place where Player eq steve lowery ,"['Place', 'Player', 'Country', 'Score', 'To par']"
What was the qual of 1961?,select Qual where Year eq 1961 ,"['Year', 'Start', 'Qual', 'Rank', 'Finish', 'Laps']"
What was the qual in 1961?,select Qual where Year eq 1961 ,"['Year', 'Start', 'Qual', 'Rank', 'Finish', 'Laps']"
What was the finish of 13?,select Finish where Start eq 13 ,"['Year', 'Start', 'Qual', 'Rank', 'Finish', 'Laps']"
How many laps were there in 1969?,select Laps where Year eq 1969 ,"['Year', 'Start', 'Qual', 'Rank', 'Finish', 'Laps']"
Which rank has a Qual of 145.144?,select Rank where Qual eq 145.144 ,"['Year', 'Start', 'Qual', 'Rank', 'Finish', 'Laps']"
What are the sources for Bandung?,select Sources of Pop. / Area where City eq bandung ,"['Rank', 'City', 'Country', 'Population', 'Area (km²)', 'Sources of Pop. / Area']"
What is the source for Bandung?,select Sources of Pop. / Area where City eq bandung ,"['Rank', 'City', 'Country', 'Population', 'Area (km²)', 'Sources of Pop. / Area']"
What race took place at Iowa Speedway?,select Race where Track eq iowa speedway ,"['Date', 'Race', 'Track', 'Winner', 'Reports']"
Who won Food World 250?,select Winner where Race eq food world 250 ,"['Date', 'Race', 'Track', 'Winner', 'Reports']"
What race happened at Pocono on 08-02-2008?,select Race where Track eq pocono and Date eq 08-02-2008 ,"['Date', 'Race', 'Track', 'Winner', 'Reports']"
What race happened on 08-02-2008 at Pocono?,select Race where Track eq pocono and Date eq 08-02-2008 ,"['Date', 'Race', 'Track', 'Winner', 'Reports']"
What race happened on 08-02-2008 in Pocono?,select Race where Track eq pocono and Date eq 08-02-2008 ,"['Date', 'Race', 'Track', 'Winner', 'Reports']"
What race happened on April 25-2008?,select Race where Date eq 04-25-2008 ,"['Date', 'Race', 'Track', 'Winner', 'Reports']"
Wo was the race on 09-13-2008?,select Track where Date eq 09-13-2008 ,"['Date', 'Race', 'Track', 'Winner', 'Reports']"
Which game number was played after 11 March and ended with a record of 26-30-10?,select MIN(Game) where Record eq 26-30-10 and March lt 11 ,"['Game', 'March', 'Opponent', 'Score', 'Record']"
How many games were played this season against the Boston Bruins?,select SUM(Game) where Opponent eq @ boston bruins ,"['Game', 'March', 'Opponent', 'Score', 'Record']"
How many games were played this season against Boston Bruins?,select SUM(Game) where Opponent eq @ boston bruins ,"['Game', 'March', 'Opponent', 'Score', 'Record']"
"When was the earliest game date in March, where the match ended with a record of 25-29-10?",select MIN(March) where Record eq 25-29-10 ,"['Game', 'March', 'Opponent', 'Score', 'Record']"
How many points won John Vopni a season before 1977?,select Points where Season gt 1977 and Winner eq john vopni ,"['Season', 'Winner', 'Team', 'Goals', 'Assists', 'Points']"
How many points was Bill Benson the winner?,select Points where Winner eq bill benson ,"['Season', 'Winner', 'Team', 'Goals', 'Assists', 'Points']"
How many points were awarded when Bill Benson was the winner?,select Points where Winner eq bill benson ,"['Season', 'Winner', 'Team', 'Goals', 'Assists', 'Points']"
For which team did Tyson Chandler (7) have high rebounds?,select Team where High rebounds eq tyson chandler (7) ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
How many high assists were on 27 November?,select High assists where Date eq november 27 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Was the winning score in 1980?,select Winning score where Year eq 1980 ,"['Year', 'Championship', 'Winning score', 'Margin', 'Runner-up']"
What was the winning score in 1985 for the U.S. Women's Open Championship?,select Winning score where Year gt 1985 and Championship eq u.s. women's open ,"['Year', 'Championship', 'Winning score', 'Margin', 'Runner-up']"
What was the winning score in 1985 for the u.s. women's open championship?,select Winning score where Year gt 1985 and Championship eq u.s. women's open ,"['Year', 'Championship', 'Winning score', 'Margin', 'Runner-up']"
When was Jane Geddes the runner-up?,select Year where Runner-up eq jane geddes ,"['Year', 'Championship', 'Winning score', 'Margin', 'Runner-up']"
Which championship had a winning score of –8 (68-72-69-71=280) after 1985?,select Championship where Year lt 1985 and Winning score eq –8 (68-72-69-71=280) ,"['Year', 'Championship', 'Winning score', 'Margin', 'Runner-up']"
Which championship had a winning score of –8 after 1985 (68-72-69-71=280)?,select Championship where Year lt 1985 and Winning score eq –8 (68-72-69-71=280) ,"['Year', 'Championship', 'Winning score', 'Margin', 'Runner-up']"
Which championship had a winning score of –8 after 1985 (68-72-69-71 = 280)?,select Championship where Year lt 1985 and Winning score eq –8 (68-72-69-71=280) ,"['Year', 'Championship', 'Winning score', 'Margin', 'Runner-up']"
What was the resolution method for the fight against jake brown?,select Method where Opponent eq jake brown ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round']"
To what team did John Bowe round winner at Winton Motor Raceway belong?,select Team where Round winner eq john bowe and Circuit eq winton motor raceway ,"['Circuit', 'Location / State', 'Date', 'Round winner', 'Team']"
To which team did John Bowe round winner at Winton Motor Raceway belong?,select Team where Round winner eq john bowe and Circuit eq winton motor raceway ,"['Circuit', 'Location / State', 'Date', 'Round winner', 'Team']"
Which team did John Bowe round winner at Winton Motor Raceway belong to?,select Team where Round winner eq john bowe and Circuit eq winton motor raceway ,"['Circuit', 'Location / State', 'Date', 'Round winner', 'Team']"
What was the team at Oran Park Raceway?,select Team where Circuit eq oran park raceway ,"['Circuit', 'Location / State', 'Date', 'Round winner', 'Team']"
What were the team features at Oran Park Raceway?,select Team where Circuit eq oran park raceway ,"['Circuit', 'Location / State', 'Date', 'Round winner', 'Team']"
Where is Eastern Creek Raceway located?,select Location / State where Circuit eq eastern creek raceway ,"['Circuit', 'Location / State', 'Date', 'Round winner', 'Team']"
From which state was Dai?,select State where Name eq dai ,"['State', 'Type', 'Name', 'Title', 'Royal house', 'From']"
Was Mu's title?,select Title where Name eq mu ,"['State', 'Type', 'Name', 'Title', 'Royal house', 'From']"
When was Xiong Xun vassal?,select From where Name eq xiong xun ,"['State', 'Type', 'Name', 'Title', 'Royal house', 'From']"
What is the highest attendance for week 3?,select MAX(Attendance) where Week eq 3 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is the highest attendance for Week 3?,select MAX(Attendance) where Week eq 3 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is the result for the week higher than 7 on 4 November 1979?,"select Result where Week lt 7 and Date eq november 4, 1979 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What is the result for the week higher than 7 on November 4, 1979?","select Result where Week lt 7 and Date eq november 4, 1979 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What is the lowest week when the date is September 16, 1979 and the attendance is less than 54,212?","select MIN(Week) where Date eq september 16, 1979 and Attendance gt 54,212 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What is the lowest week when the date is September 16, 1979 and attendance is less than 54,212?","select MIN(Week) where Date eq september 16, 1979 and Attendance gt 54,212 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
Which competition has stuart potts as man of the match?,select Competition where Man of the Match eq stuart potts ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance', 'Competition', 'Man of the Match']"
Which venue had a 5-4 loss result?,select Venue where Result eq lost 5-4 ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance', 'Competition', 'Man of the Match']"
Which venue had a 5-4 lost result?,select Venue where Result eq lost 5-4 ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance', 'Competition', 'Man of the Match']"
What is the venue of the match with the Wightlink raiders as the opponent?,select Venue where Opponent eq wightlink raiders ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance', 'Competition', 'Man of the Match']"
What is the result of the league/cup competition with the Swindon Wildcats as the opponent and neil liddiard as the man of the match?,select Result where Competition eq league/cup and Opponent eq swindon wildcats and Man of the Match eq neil liddiard ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance', 'Competition', 'Man of the Match']"
What is the attendance of the match on 2nd with the slough jets as the opponent?,select Attendance where Opponent eq slough jets and Date eq 2nd ,"['Date', 'Opponent', 'Venue', 'Result', 'Attendance', 'Competition', 'Man of the Match']"
What was the score when the total was 75 – 53?,select Score where Total eq 75–53 ,"['Date', 'Score', 'Set 1', 'Set 2', 'Set 3', 'Total']"
What was the total when set 3 was 25–14?,select Total where Set 3 eq 25–14 ,"['Date', 'Score', 'Set 1', 'Set 2', 'Set 3', 'Total']"
What date was the set 1 25–23 and a set 3 of 25–14?,select Date where Set 1 eq 25–23 and Set 3 eq 25–14 ,"['Date', 'Score', 'Set 1', 'Set 2', 'Set 3', 'Total']"
What date was set 1 25–23 and set 3 of 25–14?,select Date where Set 1 eq 25–23 and Set 3 eq 25–14 ,"['Date', 'Score', 'Set 1', 'Set 2', 'Set 3', 'Total']"
What date was the set 3 of 12–25?,select Date where Set 3 eq 12–25 ,"['Date', 'Score', 'Set 1', 'Set 2', 'Set 3', 'Total']"
What date was set 3 of 12–25?,select Date where Set 3 eq 12–25 ,"['Date', 'Score', 'Set 1', 'Set 2', 'Set 3', 'Total']"
What is the set 3 when the total was 53–75?,select Set 3 where Total eq 53–75 ,"['Date', 'Score', 'Set 1', 'Set 2', 'Set 3', 'Total']"
What is set 3 when the total was 53–75?,select Set 3 where Total eq 53–75 ,"['Date', 'Score', 'Set 1', 'Set 2', 'Set 3', 'Total']"
What is Set 3 when the total was 53–75?,select Set 3 where Total eq 53–75 ,"['Date', 'Score', 'Set 1', 'Set 2', 'Set 3', 'Total']"
What is the average win for a top 5 greater than 2 and a top 10 less than 5?,select AVG(Wins) where Top 5 lt 2 and Top 10 gt 5 ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
How many poles have 4 starts of 4 and position of 46th?,select COUNT(Poles) where Starts eq 4 and Position eq 46th ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
How many poles have 4 Starts of 4 and Position of 46th?,select COUNT(Poles) where Starts eq 4 and Position eq 46th ,"['Year', 'Starts', 'Wins', 'Top 5', 'Top 10', 'Poles', 'Avg. Start', 'Avg. Finish', 'Winnings', 'Position', 'Team(s)']"
The sum of m. night shyamalan ranks?,select SUM(Rank) where Director(s) eq m. night shyamalan ,"['Rank', 'Title', 'Studio', 'Director(s)', 'Worldwide Gross']"
Director for Star Wars Episode II: Attack of the Clones?,select Director(s) where Title eq star wars episode ii: attack of the clones ,"['Rank', 'Title', 'Studio', 'Director(s)', 'Worldwide Gross']"
Director for Star Wars Episode II: Attack of the Clones,select Director(s) where Title eq star wars episode ii: attack of the clones ,"['Rank', 'Title', 'Studio', 'Director(s)', 'Worldwide Gross']"
What was the tie no when Oxford City was the away team?,select Tie no where Away team eq oxford city ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
What was the tie when Oxford City was the away team?,select Tie no where Away team eq oxford city ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
Was the tie no when Wrexham was the away team?,select Tie no where Away team eq wrexham ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
What was the score when Spennymoor United was the away team?,select Score where Away team eq spennymoor united ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
What was the score when Spennymoor United became the away team?,select Score where Away team eq spennymoor united ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
What date was the away team Grimsby Town?,select Date where Away team eq grimsby town ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
Who was eliminated at Banana Night?,select Name where Eliminated eq banana night ,"['Name', 'Category', 'Eliminated', 'Date', 'Special Guest']"
Who was the special guest when the category was vocal groups and the name Romantic?,select Special Guest where Category eq vocal groups and Name eq romantic ,"['Name', 'Category', 'Eliminated', 'Date', 'Special Guest']"
On what date was elimination on the final night?,select Date where Eliminated eq final night ,"['Name', 'Category', 'Eliminated', 'Date', 'Special Guest']"
On what date was the elimination on the final night?,select Date where Eliminated eq final night ,"['Name', 'Category', 'Eliminated', 'Date', 'Special Guest']"
What is the total number of games played for the opponent in Washington?,select COUNT(Game) where Opponent eq washington ,"['Game', 'Date', 'Opponent', 'Score', 'High points', 'High rebounds', 'High assists', 'Location/Attendance', 'Record']"
How many stories have a height of less than 138 meters with a completion date in 1971?,select Stories where Height (m) gt 138 and Year of completion eq 1971 ,"['Name', 'Location', 'Height (m)', 'Stories', 'Year of completion']"
What is the largest number of stories completed in Recife later than 2007 with a height less than 135 meters?,select MAX(Stories) where Location eq recife and Year of completion lt 2007 and Height (m) gt 135 ,"['Name', 'Location', 'Height (m)', 'Stories', 'Year of completion']"
What is the largest number of stories completed in Recife later than 2007 with a height of less than 135 meters?,select MAX(Stories) where Location eq recife and Year of completion lt 2007 and Height (m) gt 135 ,"['Name', 'Location', 'Height (m)', 'Stories', 'Year of completion']"
Which Sanskrit has English of mindfulness of breathing?,select Sanskrit where English eq mindfulness of breathing ,"['English', 'Pali', 'Sanskrit', 'Chinese', 'Tibetan']"
Which Sanskrit has a Chinese of — and an English of cultivation of settling?,select Sanskrit where Chinese eq — and English eq cultivation of settling ,"['English', 'Pali', 'Sanskrit', 'Chinese', 'Tibetan']"
Which Sanskrit has a Chinese of — and an English of cultivation of settlement?,select Sanskrit where Chinese eq — and English eq cultivation of settling ,"['English', 'Pali', 'Sanskrit', 'Chinese', 'Tibetan']"
Which Pali has English of mindfulness of breathing?,select Pali where English eq mindfulness of breathing ,"['English', 'Pali', 'Sanskrit', 'Chinese', 'Tibetan']"
Which Pali has a English of meditative concentration?,select Pali where English eq meditative concentration ,"['English', 'Pali', 'Sanskrit', 'Chinese', 'Tibetan']"
Which Chinese has a Pali of Atappa?,select Chinese where Pali eq atappa ,"['English', 'Pali', 'Sanskrit', 'Chinese', 'Tibetan']"
Which Chinese has a pali of Atappa?,select Chinese where Pali eq atappa ,"['English', 'Pali', 'Sanskrit', 'Chinese', 'Tibetan']"
Which English has a Sanskrit of Samdhi?,select English where Sanskrit eq samādhi ,"['English', 'Pali', 'Sanskrit', 'Chinese', 'Tibetan']"
Which English has a Sanskrit of samdhi?,select English where Sanskrit eq samādhi ,"['English', 'Pali', 'Sanskrit', 'Chinese', 'Tibetan']"
Who is the player in the guard position of Stephen F. Austin in a round less than 8?,select Player where Round gt 8 and Position eq guard and School/Club Team eq stephen f. austin ,"['Round', 'Pick', 'Player', 'Position', 'Nationality', 'School/Club Team']"
Which position has a pick from Ohio State less than 41?,select Position where Pick gt 41 and School/Club Team eq ohio state ,"['Round', 'Pick', 'Player', 'Position', 'Nationality', 'School/Club Team']"
Which position has a pick of less than 41 from Ohio State?,select Position where Pick gt 41 and School/Club Team eq ohio state ,"['Round', 'Pick', 'Player', 'Position', 'Nationality', 'School/Club Team']"
What shows for 2006 when the 2002 Grand Slam Tournaments are?,select 2006 where 2002 eq grand slam tournaments ,"['Tournament', '2002', '2004', '2005', '2006']"
What shows for 2002 when 2006 Grand Slam Tournaments are?,select 2002 where 2006 eq grand slam tournaments ,"['Tournament', '2002', '2004', '2005', '2006']"
"What shows for 2005, when 2002 shows 0–1?",select 2005 where 2002 eq 0–1 ,"['Tournament', '2002', '2004', '2005', '2006']"
What shows for 2006 when 2002 is 0 – 1?,select 2006 where 2002 eq 0–1 ,"['Tournament', '2002', '2004', '2005', '2006']"
What shows for 2002 when the 2004 is A and the 2005 is 1r?,select 2002 where 2004 eq a and 2005 eq 1r ,"['Tournament', '2002', '2004', '2005', '2006']"
What shows for 2002 when the 2004 is A and the 2005 1r is,select 2002 where 2004 eq a and 2005 eq 1r ,"['Tournament', '2002', '2004', '2005', '2006']"
"What shows for 2004 when 2005 is A, 2006 is A, the tournament is US Open?",select 2004 where 2005 eq a and 2006 eq a and Tournament eq us open ,"['Tournament', '2002', '2004', '2005', '2006']"
"What is the population of the town with a census ranking of 1,379 of 5,008 and an area of km 2 smaller than 8.35?","select MAX(Population) where Status eq town and Census Ranking eq 1,379 of 5,008 and Area km 2 gt 8.35 ","['Official Name', 'Status', 'Area km 2', 'Population', 'Census Ranking']"
"What is the population of the town with a Census ranking of 1,379 of 5,008 and an area of km 2 smaller than 8.35?","select MAX(Population) where Status eq town and Census Ranking eq 1,379 of 5,008 and Area km 2 gt 8.35 ","['Official Name', 'Status', 'Area km 2', 'Population', 'Census Ranking']"
"What is the population of the town with a Census Ranking of 1,379 of 5,008 and an Area of km 2 smaller than 8.35?","select MAX(Population) where Status eq town and Census Ranking eq 1,379 of 5,008 and Area km 2 gt 8.35 ","['Official Name', 'Status', 'Area km 2', 'Population', 'Census Ranking']"
What is the official name of the community with an area of km 2 of 16.13?,select Official Name where Area km 2 eq 16.13 ,"['Official Name', 'Status', 'Area km 2', 'Population', 'Census Ranking']"
What is the official name of the community with a area of km 2 of 16.13?,select Official Name where Area km 2 eq 16.13 ,"['Official Name', 'Status', 'Area km 2', 'Population', 'Census Ranking']"
"What is country, when To Par is ""–2"" and when Player is ""Tsuneyuki Nakajima""?",select Country where To par eq –2 and Player eq tsuneyuki nakajima ,"['Place', 'Player', 'Country', 'Score', 'To par']"
"What is country when Par is ""–2"" and when Player is ""Tsuneyuki Nakajima""?",select Country where To par eq –2 and Player eq tsuneyuki nakajima ,"['Place', 'Player', 'Country', 'Score', 'To par']"
"What is country, when Par is ""–2"" and when Player is ""Tsuneyuki Nakajima""?",select Country where To par eq –2 and Player eq tsuneyuki nakajima ,"['Place', 'Player', 'Country', 'Score', 'To par']"
"What is the country when the score is ""72-65=137""?",select Country where Score eq 72-65=137 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
"What is country when the score is ""72-65=137""?",select Country where Score eq 72-65=137 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
"What is Country, when Place is ""T3"" and when Player is ""Jim Thorpe""?",select Country where Place eq t3 and Player eq jim thorpe ,"['Place', 'Player', 'Country', 'Score', 'To par']"
"What is country, when place is ""T3"" and when player is ""Jim Thorpe""?",select Country where Place eq t3 and Player eq jim thorpe ,"['Place', 'Player', 'Country', 'Score', 'To par']"
"What is country when place is ""T3"" and when player is ""Jim Thorpe""?",select Country where Place eq t3 and Player eq jim thorpe ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Who was the team for the game 34?,select Team where Game eq 34 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
